height,operation,latency,throughput
2097,LOAD,196580046,2543.493147824373
2098,LOAD,202058307,2474.533254403641
2099,LOAD,199714377,2503.5753935731927
2100,LOAD,197367123,2533.349994669578
2101,LOAD,209686342,2384.513913643455
2102,LOAD,203658990,2455.0843544888444
2103,LOAD,202954972,2463.600645368767
2104,LOAD,198223503,2522.4052265890996
2105,LOAD,210193905,2378.755939664378
2106,LOAD,198549299,2518.2662568856513
2107,LOAD,200805415,2489.9726932164654
2108,LOAD,201003769,2487.5155450443317
2109,LOAD,203229748,2460.269743581043
2110,LOAD,197738382,2528.593563590502
2111,LOAD,214092458,2335.4395790999793
2112,LOAD,199273562,2509.1135772441303
2113,LOAD,199793843,2502.5796215351843
2114,LOAD,196793576,2540.7333418241255
2115,LOAD,194432476,2571.586857742839
2116,LOAD,192267843,2600.5388743035933
2117,LOAD,191083604,2616.655691714921
2118,LOAD,193657523,2581.8774930834984
2119,LOAD,185633418,2693.4805456202935
2120,LOAD,195300293,2560.160009590974
2121,LOAD,192121228,2602.5234442078417
2122,LOAD,198494355,2518.96332265973
2123,LOAD,192000359,2604.161797426639
2124,LOAD,191807161,2606.7848426159644
2125,LOAD,196256075,2547.6918357813893
2126,LOAD,196933200,2538.9319830277477
2127,LOAD,203882450,2452.393523817278
2128,LOAD,192536124,2596.9152677032184
2129,LOAD,195171352,2561.851393026165
2130,LOAD,196893496,2539.4439641622293
2131,LOAD,196502882,2544.491942871352
2132,LOAD,196725521,2541.61228018809
2133,LOAD,192419485,2598.489440921225
2134,LOAD,196165106,2548.8732945195666
2135,LOAD,196271859,2547.486952778085
2136,LOAD,200300030,2496.2552426976667
2137,LOAD,192109865,2602.67737942557
2138,LOAD,203364329,2458.64160375933
2139,LOAD,198481517,2519.1262519421393
2140,LOAD,199834300,2502.0729674535355
2141,LOAD,190527182,2624.297461136018
2142,LOAD,205808727,2429.4402248549936
2143,LOAD,192722350,2594.4058901315802
2144,LOAD,203904078,2452.1333997057186
2145,LOAD,195501025,2557.5313479814236
2146,LOAD,203730288,2454.2251665594267
2147,LOAD,199003084,2512.523876263144
2148,LOAD,206877555,2416.8885793337995
2149,LOAD,196476580,2544.8325698665967
2150,LOAD,201943494,2475.9401261027997
2151,LOAD,198597734,2517.6520896255543
2152,LOAD,193428129,2584.9394428046194
2153,LOAD,197002569,2538.0379684287263
2154,LOAD,194751797,2567.370405316465
2155,LOAD,205440636,2433.7930885299634
2156,LOAD,187283300,2669.7521882623814
2157,LOAD,196744643,2541.3652558763697
2158,LOAD,195330603,2559.7627423491854
2159,LOAD,193485814,2584.1687804564317
2160,LOAD,202419120,2470.1223876479653
2161,LOAD,190384208,2626.2682459461134
2162,LOAD,193380470,2585.5765062521564
2163,LOAD,196720291,2541.679851419089
2164,LOAD,192632417,2595.6171229476918
2165,LOAD,189680441,2636.012428925131
2166,LOAD,193016359,2590.4540039531053
2167,LOAD,193078498,2589.6203108022933
2168,LOAD,191251419,2614.359687443679
2169,LOAD,195304851,2560.1002608993053
2170,LOAD,202441481,2469.8495462992587
2171,LOAD,206902822,2416.5934285806893
2172,LOAD,208205754,2401.4706144960815
2173,LOAD,197259095,2534.7373716786037
2174,LOAD,207471383,2409.970921146267
2175,LOAD,198212771,2522.5417992869893
2176,LOAD,200703045,2491.242721305001
2177,LOAD,198802210,2515.062584062823
2178,LOAD,198955576,2513.123834237247
2179,LOAD,195649493,2555.59057339341
2180,LOAD,205554617,2432.4435388381476
2181,LOAD,205734197,2430.3203224887307
2182,LOAD,207322355,2411.7032627764625
2183,LOAD,202224054,2472.5050759787455
2184,LOAD,208059213,2403.162026763987
2185,LOAD,202978846,2463.3108811742873
2186,LOAD,197461395,2532.140522961463
2187,LOAD,203652287,2455.1651609981673
2188,LOAD,198057913,2524.514130369535
2189,LOAD,200465321,2494.1969888148383
2190,LOAD,205295245,2435.5167115536456
2191,LOAD,210170660,2379.0190314861266
2192,LOAD,202432239,2469.962306745024
2193,LOAD,197013964,2537.8911720186497
2194,LOAD,205055426,2438.365127680162
2195,LOAD,202094998,2474.0839948943217
2196,LOAD,209336585,2388.4979302590614
2197,LOAD,236743000,2111.9948636284917
2198,LOAD,205534213,2432.68501483011
2199,LOAD,215899783,2315.889312403802
2200,LOAD,207845295,2405.635403004913
2201,LOAD,201372671,2482.9585738573232
2202,LOAD,196000394,2551.0152801019367
2203,LOAD,202034739,2474.821916640781
2204,LOAD,204332965,2446.9864664274805
2205,LOAD,206900554,2416.6199187654183
2206,LOAD,196221462,2548.14124257213
2207,LOAD,197179022,2535.7667105175115
2208,LOAD,196842841,2540.097457748032
2209,LOAD,194887327,2565.5849854208323
2210,LOAD,217981273,2293.7750253435765
2211,LOAD,198925860,2513.4992504242537
2212,LOAD,199335785,2508.330353227846
2213,LOAD,203078341,2462.104021225976
2214,LOAD,205611582,2431.769626674046
2215,LOAD,204326540,2447.0634113414735
2216,LOAD,200612135,2492.371660368402
2217,LOAD,194695861,2568.108009240114
2218,LOAD,203720421,2454.3440345629365
2219,LOAD,203938500,2451.71951348078
2220,LOAD,205212247,2436.501755180333
2221,LOAD,207454064,2410.1721140541263
2222,LOAD,206757232,2418.2950949933397
2223,LOAD,200996024,2487.6113967309125
2224,LOAD,198392039,2520.2624183927055
2225,LOAD,200668258,2491.67459260049
2226,LOAD,200214410,2497.3227451510606
2227,LOAD,196560764,2543.742656596512
2228,LOAD,207382670,2411.001845043272
2229,LOAD,196359461,2546.350440430268
2230,LOAD,200482732,2493.980379317656
2231,LOAD,213750792,2339.1726192995816
2232,LOAD,196775247,2540.970003203706
2233,LOAD,201981618,2475.472792776618
2234,LOAD,219990603,2272.824353320219
2235,LOAD,196495308,2544.590021457408
2236,LOAD,197846712,2527.209044545557
2237,LOAD,196722543,2541.650755297526
2238,LOAD,201473562,2481.715193976667
2239,LOAD,197924825,2526.211656370039
2240,LOAD,200268107,2496.6531490708103
2241,LOAD,202961093,2463.526346894476
2242,LOAD,205660668,2431.189224767081
2243,LOAD,206005351,2427.1214197732174
2244,LOAD,200950411,2488.1760505580655
2245,LOAD,203894040,2452.254121797773
2246,LOAD,201155453,2485.639800179814
2247,LOAD,206472109,2421.6345850373427
2248,LOAD,202564221,2468.352987174374
2249,LOAD,215844760,2316.4796773384724
2250,LOAD,204491443,2445.090086238963
2251,LOAD,205552074,2432.473631961505
2252,LOAD,205343412,2434.945417192152
2253,LOAD,215765384,2317.3318663572095
2254,LOAD,211058336,2369.013276026207
2255,LOAD,208779045,2394.8763631905686
2256,LOAD,206884115,2416.8119432465855
2257,LOAD,236259227,2116.319461250079
2258,LOAD,212145695,2356.870828795277
2259,LOAD,204279347,2447.628736545746
2260,LOAD,221363680,2258.726454131952
2261,LOAD,216539366,2309.048969876452
2262,LOAD,215572722,2319.402915921802
2263,LOAD,210488265,2375.429338067849
2264,LOAD,202442220,2469.840530300448
2265,LOAD,213439241,2342.587040964974
2266,LOAD,203039143,2462.5793460919012
2267,LOAD,212927645,2348.2155170597975
2268,LOAD,209022630,2392.085488542556
2269,LOAD,208572725,2397.2453732864637
2270,LOAD,211324247,2366.032327563434
2271,LOAD,205832659,2429.1577557670284
2272,LOAD,200282541,2496.4732198000224
2273,LOAD,209993120,2381.0303880431893
2274,LOAD,203762697,2453.834815506
2275,LOAD,215805085,2316.90555391686
2276,LOAD,207213904,2412.965492894724
2277,LOAD,215848705,2316.4373397561035
2278,LOAD,201201117,2485.0756668512927
2279,LOAD,208662095,2396.2186328091834
2280,LOAD,206369023,2422.844246347961
2281,LOAD,214486155,2331.1527963191843
2282,LOAD,209143060,2390.708063657479
2283,LOAD,216631887,2308.062801484068
2284,LOAD,202685463,2466.8764725371548
2285,LOAD,216866531,2305.5655369892
2286,LOAD,206267224,2424.039991928141
2287,LOAD,213942594,2337.0755241006377
2288,LOAD,202756385,2466.013585712726
2289,LOAD,208555023,2397.448849745518
2290,LOAD,209722752,2384.0999378074152
2291,LOAD,212184268,2356.442373003827
2292,LOAD,220724392,2265.2684439153422
2293,LOAD,205996789,2427.2223000524536
2294,LOAD,202096157,2474.0698062853317
2295,LOAD,212363373,2354.4549746815333
2296,LOAD,204009162,2450.87031924576
2297,LOAD,208893977,2393.558719024245
2298,LOAD,197357709,2533.4708359428714
2299,LOAD,209042047,2391.863298200481
2300,LOAD,206409234,2422.3722471640976
2301,LOAD,208844275,2394.1283523333354
2302,LOAD,194628678,2568.9944829199326
2303,LOAD,213560734,2341.2543618622326
2304,LOAD,204530858,2444.618894621759
2305,LOAD,215253828,2322.8390623557225
2306,LOAD,195910209,2552.1896104965103
2307,LOAD,215901181,2315.874316593016
2308,LOAD,194521575,2570.408963632954
2309,LOAD,214496577,2331.0395298289536
2310,LOAD,214185603,2334.4239435178097
2311,LOAD,211517238,2363.873529778221
2312,LOAD,202350274,2470.962801859117
2313,LOAD,218034242,2293.217778150645
2314,LOAD,196537780,2544.0401331489547
2315,LOAD,218908227,2284.0621700343863
2316,LOAD,209442531,2387.289714332186
2317,LOAD,221995039,2252.302584113152
2318,LOAD,204029668,2450.623994545734
2319,LOAD,208109672,2402.57934768164
2320,LOAD,207538736,2409.188808011243
2321,LOAD,204884727,2440.3966431328968
2322,LOAD,207590155,2408.5920644936173
2323,LOAD,206399014,2422.4921927194864
2324,LOAD,206168568,2425.199946094596
2325,LOAD,204328471,2447.040285443138
2326,LOAD,209163548,2390.473888882397
2327,LOAD,205405412,2434.2104481648225
2328,LOAD,216406242,2310.4693994917207
2329,LOAD,211510841,2363.945023508275
2330,LOAD,220912919,2263.33526469767
2331,LOAD,211832364,2360.3569849222854
2332,LOAD,208718686,2395.5689333920013
2333,LOAD,212353673,2354.5625226835614
2334,LOAD,204645985,2443.243633633956
2335,LOAD,205464176,2433.514249218803
2336,LOAD,212387888,2354.1832102968133
2337,LOAD,208197591,2401.564771227348
2338,LOAD,206203585,2424.7881044357205
2339,LOAD,207421835,2410.5466042184034
2340,LOAD,209569421,2385.844259215661
2341,LOAD,210554987,2374.6765969499456
2342,LOAD,206240903,2424.349354211274
2343,LOAD,204071572,2450.1207840943175
2344,LOAD,209359992,2388.230889882724
2345,LOAD,209416129,2387.59069030447
2346,LOAD,208281505,2400.597210971757
2347,LOAD,205460399,2433.5589847657216
2348,LOAD,211213460,2367.2733735813995
2349,LOAD,223950032,2232.6408955369116
2350,LOAD,204964271,2439.4495565522243
2351,LOAD,208216999,2401.34092029633
2352,LOAD,206514545,2421.1369712481996
2353,LOAD,207819333,2405.9359289734607
2354,LOAD,208583195,2397.125041641058
2355,LOAD,215447320,2320.7529339422745
2356,LOAD,208573858,2397.232351141532
2357,LOAD,219120239,2281.8522026164824
2358,LOAD,204017285,2450.7727372217505
2359,LOAD,204066175,2450.185583181534
2360,LOAD,207171184,2413.4630615423816
2361,LOAD,207287627,2412.107308266885
2362,LOAD,206805749,2417.7277586224163
2363,LOAD,203041380,2462.552214725885
2364,LOAD,192220080,2601.1850582935976
2365,LOAD,202668958,2467.0773705759125
2366,LOAD,199329368,2508.4111037767398
2367,LOAD,209097736,2391.2262732486015
2368,LOAD,205905876,2428.2939841891643
2369,LOAD,204339788,2446.9047604179764
2370,LOAD,209715337,2384.1842335069655
2371,LOAD,207361043,2411.253303736517
2372,LOAD,209214153,2389.8956778512015
2373,LOAD,211194770,2367.482869012334
2374,LOAD,206673034,2419.2803014640026
2375,LOAD,206562813,2420.571218692689
2376,LOAD,214917613,2326.4728889390744
2377,LOAD,204689871,2442.719796330323
2378,LOAD,205721736,2430.4675321231
2379,LOAD,214899017,2326.6742071695935
2380,LOAD,212418248,2353.8467373104404
2381,LOAD,208920812,2393.2512764692874
2382,LOAD,211761316,2361.1489078581285
2383,LOAD,208126703,2402.382744707199
2384,LOAD,253202993,1974.7001963756406
2385,LOAD,202092398,2474.115824980215
2386,LOAD,207664781,2407.7265176708033
2387,LOAD,207341483,2411.4807744478226
2388,LOAD,206023134,2426.911921454413
2389,LOAD,213258356,2344.5740151912264
2390,LOAD,203655327,2455.128512302553
2391,LOAD,204649877,2443.197168400937
2392,LOAD,204013228,2450.8214732036886
2393,LOAD,204158038,2449.083097085798
2394,LOAD,205506908,2433.008237367865
2395,LOAD,201765801,2478.1206602996112
2396,LOAD,208535486,2397.673458799238
2397,LOAD,207121409,2414.0430601261505
2398,LOAD,203678406,2454.8503192822513
2399,LOAD,234016035,2136.6057244752483
2400,LOAD,208384517,2399.410508987095
2401,LOAD,200532003,2493.367604770796
2402,LOAD,209498617,2386.6506001803345
2403,LOAD,205063877,2438.2646388764024
2404,LOAD,208853303,2394.024862513187
2405,LOAD,201933629,2476.061082426246
2406,LOAD,210351807,2376.97031050463
2407,LOAD,207745008,2406.7967014639407
2408,LOAD,197350993,2533.557051825931
2409,LOAD,207184111,2413.312476457232
2410,LOAD,207071560,2414.6242004454884
2411,LOAD,206603346,2420.096332805762
2412,LOAD,204274801,2447.68320689736
2413,LOAD,208124534,2402.4077814872126
2414,LOAD,197174366,2535.8265891419173
2415,LOAD,211652223,2362.3659270519447
2416,LOAD,204082954,2449.9841373327044
2417,LOAD,201394235,2482.6927146151925
2418,LOAD,214195083,2334.320624904354
2419,LOAD,200144947,2498.1894746510884
2420,LOAD,205919556,2428.1326636116096
2421,LOAD,204380208,2446.4208393407644
2422,LOAD,207130275,2413.939729477016
2423,LOAD,204110628,2449.651960308505
2424,LOAD,205609023,2431.799892361728
2425,LOAD,200295311,2496.3140550005187
2426,LOAD,205278843,2435.711311954345
2427,LOAD,202242764,2472.2763381536856
2428,LOAD,202149748,2473.413916894915
2429,LOAD,203705558,2454.5231112447113
2430,LOAD,214061738,2335.7747380337537
2431,LOAD,209755786,2383.7244708949293
2432,LOAD,205187079,2436.8006135513047
2433,LOAD,205582633,2432.1120549127318
2434,LOAD,211083185,2368.7343925571336
2435,LOAD,203831128,2453.0110042858614
2436,LOAD,209298640,2388.930955308644
2437,LOAD,199744743,2503.1947899625075
2438,LOAD,188078722,2658.461279846425
2439,LOAD,202465066,2469.561835423006
2440,LOAD,201748473,2478.3335039170283
2441,LOAD,173063912,2889.1060777592966
2442,LOAD,208839009,2394.1887217057233
2443,LOAD,193914729,2578.4529240169268
2444,LOAD,192310841,2599.957430377001
2445,LOAD,209836892,2382.8031154788546
2446,LOAD,211213498,2367.2729476787513
2447,LOAD,197253565,2534.8084329933404
2448,LOAD,206171501,2425.165445150443
2449,LOAD,199035619,2512.1131710601003
2450,LOAD,192567415,2596.4932852216975
2451,LOAD,203262490,2459.87343754374
2452,LOAD,194620765,2569.0989345355824
2453,LOAD,201745523,2478.3697430549673
2454,LOAD,188276759,2655.665004303585
2455,LOAD,209334231,2388.5247893355768
2456,LOAD,194760023,2567.2619683352573
2457,LOAD,224432722,2227.839129447443
2458,LOAD,196350232,2546.4701258921864
2459,LOAD,200676517,2491.572045771554
2460,LOAD,192602595,2596.019020408318
2461,LOAD,225206679,2220.1828214872794
2462,LOAD,195259561,2560.694070186914
2463,LOAD,205735096,2430.3097027256836
2464,LOAD,226722031,2205.343688015921
2465,LOAD,195344825,2559.576379870826
2466,LOAD,198257437,2521.97348843968
2467,LOAD,203700381,2454.585492405142
2468,LOAD,193151108,2588.646812215025
2469,LOAD,205667696,2431.1061470732866
2470,LOAD,190828373,2620.15544197927
2471,LOAD,198596813,2517.663765329406
2472,LOAD,201770379,2478.0644338285156
2473,LOAD,193491274,2584.0958595373145
2474,LOAD,229519989,2178.4594979219873
2475,LOAD,202813873,2465.314589204655
2476,LOAD,203842910,2452.8692216962563
2477,LOAD,191319514,2613.42917691083
2478,LOAD,200047515,2499.4062035711863
2479,LOAD,198765276,2515.5299258608934
2480,LOAD,200502253,2493.737564136
2481,LOAD,192955921,2591.265390607008
2482,LOAD,194178683,2574.947941118748
2483,LOAD,202623072,2467.636064662962
2484,LOAD,203865330,2452.5994684824536
2485,LOAD,199191727,2510.14440976256
2486,LOAD,198492740,2518.9838177456763
2487,LOAD,198611394,2517.478931747491
2488,LOAD,200269535,2496.635346958787
2489,LOAD,197533562,2531.215429608868
2490,LOAD,197867421,2526.944544347197
2491,LOAD,200828442,2489.6871928130577
2492,LOAD,198046481,2524.659854976166
2493,LOAD,195065538,2563.2410784933218
2494,LOAD,194754000,2567.34136397712
2495,LOAD,202278463,2471.8400198641016
2496,LOAD,200650450,2491.895732105261
2497,LOAD,201395012,2482.683136164266
2498,LOAD,197523617,2531.342872280432
2499,LOAD,212285160,2355.322435162213
2500,LOAD,191600602,2609.595141042407
2501,LOAD,206779708,2418.0322374766097
2502,LOAD,204078131,2450.0420380662936
2503,LOAD,214171552,2334.5770964016733
2504,LOAD,204544907,2444.4509879681336
2505,LOAD,246022889,2032.331227522493
2506,LOAD,239261430,2089.764321813173
2507,LOAD,223903283,2233.107050958248
2508,LOAD,217249603,2301.5001781154
2509,LOAD,214161722,2334.684253239241
2510,LOAD,221647090,2255.83832388686
2511,LOAD,222613775,2246.042501188437
2512,LOAD,255486632,1957.0495570977664
2513,LOAD,263449650,1897.8958597971186
2514,LOAD,219184453,2281.18369326131
2515,LOAD,232286960,2152.509981619287
2516,LOAD,195986900,2551.190921434035
2517,LOAD,201064190,2486.768031642034
2518,LOAD,204603429,2443.7518102397003
2519,LOAD,252027418,1983.9111314468175
2520,LOAD,210454881,2375.806147256808
2521,LOAD,217731124,2296.410319362518
2522,LOAD,210126798,2379.5156294153403
2523,LOAD,215447482,2320.751188913872
2524,LOAD,212981901,2347.6173217178675
2525,LOAD,228556525,2187.6426411365856
2526,LOAD,196651140,2542.5736153881435
2527,LOAD,206629242,2419.7930320046376
2528,LOAD,214011799,2336.3197839386416
2529,LOAD,186474522,2681.3314475207503
2530,LOAD,196726951,2541.593805314453
2531,LOAD,195568758,2556.6455762837127
2532,LOAD,199300080,2508.779725527456
2533,LOAD,201498540,2481.407557593221
2534,LOAD,196344784,2546.5407830747367
2535,LOAD,192092853,2602.907876015564
2536,LOAD,197020363,2537.8087441651905
2537,LOAD,199650520,2504.3761468790567
2538,LOAD,198623251,2517.328648497451
2539,LOAD,210386123,2376.582603787038
2540,LOAD,212825681,2349.3405384663142
2541,LOAD,204501998,2444.963887345492
2542,LOAD,207485795,2409.80352414005
2543,LOAD,196044896,2550.4362021238235
2544,LOAD,225403888,2218.2403526242633
2545,LOAD,203075400,2462.139678168798
2546,LOAD,201237180,2484.6303252709067
2547,LOAD,215899962,2315.8873923284896
2548,LOAD,203788456,2453.524649109663
2549,LOAD,215359200,2321.702532327386
2550,LOAD,209178287,2390.3054526878304
2551,LOAD,217913986,2294.4832921371094
2552,LOAD,200679175,2491.5390448460835
2553,LOAD,203407952,2458.1143219022233
2554,LOAD,197192432,2535.5942666197247
2555,LOAD,204323422,2447.100753823514
2556,LOAD,206330429,2423.297438110789
2557,LOAD,208411990,2399.0942171801153
2558,LOAD,202355183,2470.902857971273
2559,LOAD,211200096,2367.4231663228034
2560,LOAD,198235820,2522.2485018096127
2561,LOAD,210123930,2379.548107633433
2562,LOAD,198617353,2517.4034013030073
2563,LOAD,202546877,2468.564351155115
2564,LOAD,200583636,2492.725777490642
2565,LOAD,206698841,2418.9782467140203
2566,LOAD,201793738,2477.777580987176
2567,LOAD,203430991,2457.8359351353697
2568,LOAD,201427575,2482.281782918749
2569,LOAD,210668386,2373.398351283709
2570,LOAD,200563235,2492.9793339242856
2571,LOAD,217409821,2299.804110505201
2572,LOAD,209977538,2381.207079397226
2573,LOAD,200613359,2492.356453689607
2574,LOAD,203335152,2458.994399551731
2575,LOAD,208651175,2396.344041676257
2576,LOAD,199438470,2507.038887733144
2577,LOAD,205881945,2428.5762406217796
2578,LOAD,210364527,2376.826583504737
2579,LOAD,210293441,2377.630027937961
2580,LOAD,201536781,2480.936717948274
2581,LOAD,214600932,2329.906004322479
2582,LOAD,213442157,2342.555037053903
2583,LOAD,205066580,2438.232499903202
2584,LOAD,202356975,2470.880976551463
2585,LOAD,218267559,2290.7664441329093
2586,LOAD,203414279,2458.037864686972
2587,LOAD,206718029,2418.7537120915563
2588,LOAD,204805037,2441.346205757625
2589,LOAD,204991251,2439.1284874884736
2590,LOAD,213708039,2339.640578518434
2591,LOAD,217046613,2303.65262599145
2592,LOAD,208770535,2394.97398423585
2593,LOAD,212158208,2356.731821565914
2594,LOAD,208284330,2400.5646512150006
2595,LOAD,214947491,2326.1495059739964
2596,LOAD,217381057,2300.1084220507773
2597,LOAD,220984780,2262.5992613608955
2598,LOAD,209486777,2386.785491477584
2599,LOAD,173211861,2886.638346319713
2600,LOAD,191138928,2615.898316642228
2601,LOAD,193611904,2582.485837234471
2602,LOAD,173704089,2878.4584339865482
2603,LOAD,190742009,2621.3417936685355
2604,LOAD,190089582,2630.338784163353
2605,LOAD,181633320,2752.7988807339975
2606,LOAD,186869125,2675.669402315658
2607,LOAD,192433752,2598.2967894322405
2608,LOAD,196941909,2538.819708506024
2609,LOAD,187135461,2671.8613208214983
2610,LOAD,200238194,2497.026116805668
2611,LOAD,181019144,2762.138793452697
2612,LOAD,189230759,2642.2765656190177
2613,LOAD,186666925,2678.567721625028
2614,LOAD,173883323,2875.4914006330555
2615,LOAD,179327679,2788.192000187545
2616,LOAD,180235821,2774.143326370178
2617,LOAD,205812530,2429.395333704901
2618,LOAD,212613317,2351.687124094866
2619,LOAD,206759143,2418.2727435661695
2620,LOAD,195594839,2556.3046681410647
2621,LOAD,207823945,2405.882536778907
2622,LOAD,199539138,2505.774080270909
2623,LOAD,197983464,2525.463439714339
2624,LOAD,197539697,2531.1368175278712
2625,LOAD,205044562,2438.4943210539764
2626,LOAD,200238094,2497.0273638341764
2627,LOAD,196553784,2543.8329897530743
2628,LOAD,202810997,2465.349549068091
2629,LOAD,207663750,2407.7384714472314
2630,LOAD,210432140,2376.062896095625
2631,LOAD,205505585,2433.0239005426542
2632,LOAD,206785973,2417.958978291047
2633,LOAD,211256061,2366.7959992873293
2634,LOAD,214829302,2327.4292442657566
2635,LOAD,207185884,2413.291824456535
2636,LOAD,196945557,2538.772682239285
2637,LOAD,215994568,2314.8730295847067
2638,LOAD,204799707,2441.409742837181
2639,LOAD,205780964,2429.7679935059496
2640,LOAD,201962214,2475.71062971215
2641,LOAD,210441489,2375.9573379563003
2642,LOAD,207923644,2404.728920583943
2643,LOAD,206499418,2421.314330290267
2644,LOAD,206330998,2423.290755371619
2645,LOAD,206431536,2422.1105441951463
2646,LOAD,200946416,2488.2255177917677
2647,LOAD,207909340,2404.894364053101
2648,LOAD,208322561,2400.1241036970546
2649,LOAD,214030664,2336.1138570312523
2650,LOAD,206376353,2422.7581926501043
2651,LOAD,215251286,2322.8664938150473
2652,LOAD,207446353,2410.261702696697
2653,LOAD,215214930,2323.258892865844
2654,LOAD,202293025,2471.6620852350197
2655,LOAD,210850126,2371.352626082851
2656,LOAD,215834499,2316.5898052284956
2657,LOAD,206733380,2418.5741073841095
2658,LOAD,219133854,2281.710428914375
2659,LOAD,207818417,2405.9465336029384
2660,LOAD,201260449,2484.343061363239
2661,LOAD,207354816,2411.3257152416463
2662,LOAD,211172209,2367.7358037202707
2663,LOAD,204778764,2441.659429099787
2664,LOAD,207079082,2414.5364909431078
2665,LOAD,204886378,2440.3769781122296
2666,LOAD,201179003,2485.348831358907
2667,LOAD,210916058,2370.611345296431
2668,LOAD,200464240,2494.210438729621
2669,LOAD,211605301,2362.889765223793
2670,LOAD,209046593,2391.811283908368
2671,LOAD,215244520,2322.939510840973
2672,LOAD,213672040,2340.034756068225
2673,LOAD,206453463,2421.8532967887295
2674,LOAD,210546726,2374.7697696329888
2675,LOAD,208523777,2397.8080926473913
2676,LOAD,213959268,2336.8933941202304
2677,LOAD,209169265,2390.4085526140752
2678,LOAD,208230815,2401.181592647563
2679,LOAD,220241684,2270.2332770030944
2680,LOAD,197951027,2525.8772716546705
2681,LOAD,212126157,2357.087909719686
2682,LOAD,212039687,2358.049132566395
2683,LOAD,203557803,2456.3047578185938
2684,LOAD,213020694,2347.1897993159296
2685,LOAD,243357732,2054.588510053997
2686,LOAD,212281368,2355.3645084857376
2687,LOAD,215124597,2324.2344528366507
2688,LOAD,202375170,2470.658826376773
2689,LOAD,225054993,2221.6792141998826
2690,LOAD,205412575,2434.1255641238126
2691,LOAD,217303708,2300.9271429459454
2692,LOAD,220903476,2263.4320158909586
2693,LOAD,204231123,2448.20668199528
2694,LOAD,215648099,2318.592198672709
2695,LOAD,210482264,2375.4970632584987
2696,LOAD,216798198,2306.2922321891256
2697,LOAD,205881014,2428.587222714961
2698,LOAD,222881481,2243.344748772555
2699,LOAD,202266647,2471.9844196557033
2700,LOAD,213519567,2341.7057603905687
2701,LOAD,209309295,2388.809345519032
2702,LOAD,230573730,2168.5037579953278
2703,LOAD,207516586,2409.445961105008
2704,LOAD,203165159,2461.0518971906986
2705,LOAD,199103165,2511.2609334964613
2706,LOAD,201499993,2481.389664365894
2707,LOAD,201065481,2486.752064617198
2708,LOAD,207148916,2413.7225028973844
2709,LOAD,203380654,2458.4442530114
2710,LOAD,205202875,2436.6130347832604
2711,LOAD,204505192,2444.92570144625
2712,LOAD,218981247,2283.300542169257
2713,LOAD,227297424,2199.760961655245
2714,LOAD,206302595,2423.6243853355313
2715,LOAD,208439873,2398.7732903675296
2716,LOAD,203917108,2451.9767120275164
2717,LOAD,205156902,2437.1590481513513
2718,LOAD,207107801,2414.2016746148547
2719,LOAD,198596404,2517.6689503401076
2720,LOAD,204258535,2447.8781266104743
2721,LOAD,206048377,2426.6146003178665
2722,LOAD,213926105,2337.2556612480744
2723,LOAD,221463721,2257.706127858296
2724,LOAD,208939929,2393.0323054718756
2725,LOAD,200250388,2496.8740634849605
2726,LOAD,201165085,2485.520785080572
2727,LOAD,203680689,2454.8228035501197
2728,LOAD,201140220,2485.8280457284973
2729,LOAD,194780058,2566.9979007809925
2730,LOAD,201637680,2479.695263305946
2731,LOAD,211415825,2365.0074444521833
2732,LOAD,204589500,2443.9181873947587
2733,LOAD,216909428,2305.1095778095914
2734,LOAD,201764041,2478.1422770968393
2735,LOAD,199420369,2507.266446789094
2736,LOAD,194360091,2572.544586841133
2737,LOAD,204762180,2441.857182805926
2738,LOAD,209194185,2390.123798135211
2739,LOAD,209293431,2388.9904122217768
2740,LOAD,205585153,2432.0822428261636
2741,LOAD,220298807,2269.6446104676365
2742,LOAD,207842595,2405.66665365201
2743,LOAD,201313515,2483.6881915255417
2744,LOAD,210439443,2375.980438229919
2745,LOAD,207329868,2411.6158700298793
2746,LOAD,196211126,2548.2754734305945
2747,LOAD,204121290,2449.5240060456213
2748,LOAD,212840376,2349.178334471651
2749,LOAD,199036233,2512.1054215289537
2750,LOAD,201626805,2479.8290088463186
2751,LOAD,203956443,2451.5038242748724
2752,LOAD,212372315,2354.3558396488734
2753,LOAD,200524897,2493.4559622289694
2754,LOAD,205641317,2431.4180014709787
2755,LOAD,204639986,2443.3152570680886
2756,LOAD,204219879,2448.341476100865
2757,LOAD,212487568,2353.0788398877057
2758,LOAD,213561054,2341.2508537254175
2759,LOAD,208612900,2396.7837080065515
2760,LOAD,224009355,2232.0496391768997
2761,LOAD,210633620,2373.790091059537
2762,LOAD,212269894,2355.4918249499856
2763,LOAD,208597484,2396.9608377443324
2764,LOAD,195294157,2560.2404479515485
2765,LOAD,206879844,2416.8618379275267
2766,LOAD,209355272,2388.2847335222586
2767,LOAD,206652884,2419.516197025346
2768,LOAD,205786799,2429.6990984343947
2769,LOAD,205263049,2435.8987281729405
2770,LOAD,207882558,2405.2041922632106
2771,LOAD,206049063,2426.6065213798133
2772,LOAD,203943481,2451.6596340728343
2773,LOAD,206572102,2420.4623720196255
2774,LOAD,203464343,2457.4330451601536
2775,LOAD,205172414,2436.9747874585128
2776,LOAD,207334972,2411.556502874971
2777,LOAD,207098199,2414.313607816551
